Feat0;Feat1;Feat2;Feat3;Feat4;Feat5;Feat6;Feat7;Feat8;Feat9;Feat10;Feat11;Feat12;Feat13;Feat14;Feat15;Feat16;Feat17;Target
0;0;0;6160;258;-46;6;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;12870;364;-57;-26;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;17610;228;5;-13;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;12750;235;-10;-10;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;150220;709;53;-25;0;2;0;1;1;0;0;0;0;23000;20000;0
0;0;0;5600;344;-44;-1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1160;20;-83;-50;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6040;41;-13;-33;0;2;1;1;0;0;0;0;0;3300;3000;0
0;1;0;7560;133;-34;-47;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;1;13990;307;-58;-43;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;20040;777;99;123;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;60390;622;96;96;0;9;4;4;1;0;0;0;0;40600;20000;1
0;1;0;13120;19;-73;-81;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;9980;295;-20;18;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;11140;295;4;22;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;536260;1733;2;-4;0;2;0;1;1;0;0;0;0;74000;70000;0
0;0;0;9660;511;-4;47;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;9940;142;-56;-62;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4870;39;-15;-71;0;1;0;1;0;0;0;0;0;6000;6000;0
0;0;0;12170;226;30;-30;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;128260;1235;-10;-5;0;1;0;1;0;0;0;0;0;1000;1000;0
0;1;1;40610;672;22;25;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;34750;368;36;-17;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;114540;488;-23;0;0;2;0;2;0;0;0;0;0;8000;5000;0
0;1;1;32960;982;93;128;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;91510;768;-78;-69;0;3;2;1;0;0;0;0;0;5900;5000;1
0;1;1;1312110;1471;24;2;0;1;0;1;0;0;0;0;0;3000;3000;0
0;0;0;6470;98;-7;-41;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;17310;485;-3;6;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;25850;504;-18;13;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;41740;331;37;29;0;2;2;0;0;0;0;0;0;1100;700;0
0;0;0;10590;442;223;218;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;8440;261;-30;6;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;56060;600;140;27;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;93510;1375;86;120;1;3;2;1;0;0;0;0;0;5700;5000;0
0;1;0;11230;26;-56;-41;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4310;66;83;65;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3250;127;-47;-20;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;5780;163;-36;-25;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;4520;50;-82;-80;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;27480;441;-21;-18;0;1;0;1;0;0;0;0;0;4000;4000;0
1;0;1;13600;368;-11;20;0;1;1;0;0;0;0;0;0;800;800;0
0;0;0;72780;269;-48;-52;0;1;0;1;0;0;0;0;0;3000;3000;0
1;0;1;28610;330;12;-15;0;2;1;1;0;0;0;0;0;6900;6000;0
0;0;0;850;6;-85;-90;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;16680;586;-59;-49;0;1;1;0;0;0;0;0;0;100;100;0
0;0;1;373180;1246;-32;-14;0;1;0;1;0;0;0;0;0;2000;2000;0
0;0;0;8960;28;-71;-51;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;21540;862;134;182;1;2;1;1;0;0;0;0;0;4200;4000;0
0;0;0;10300;144;13;-22;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;14300;431;0;4;0;2;0;2;0;0;0;0;0;8000;6000;0
1;1;1;34090;601;14;16;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;30820;786;147;214;0;2;0;1;0;1;0;0;0;206000;200000;0
0;0;1;25750;494;9;-3;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;12480;260;0;4;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;10100;295;-35;16;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1950;19;-26;-52;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;69240;857;142;73;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3860;77;-38;12;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;61200;625;116;34;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;21200;794;-43;-24;0;1;1;0;0;0;0;0;0;200;200;0
0;0;0;39660;86;80;87;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;17170;356;-46;-19;0;1;1;0;0;0;0;0;0;500;500;0
0;0;0;26800;94;-18;-49;0;1;0;1;0;0;0;0;0;3000;3000;0
0;1;0;14350;36;-47;-47;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2810;7;15;-82;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;65100;172;-82;-75;0;1;0;1;0;0;0;0;0;3000;3000;0
0;0;1;57200;773;102;66;0;2;0;2;0;0;0;0;0;5000;3000;0
1;0;0;59210;440;-82;-76;0;1;0;1;0;0;0;0;0;2000;2000;0
0;0;1;261010;1352;-38;-19;0;2;1;1;0;0;0;0;0;3700;3000;1
0;0;0;7040;37;-8;-26;0;2;1;1;0;0;0;0;0;5500;5000;0
1;0;1;1104700;2584;3;33;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;23040;318;-39;-28;0;2;1;1;0;0;0;0;0;1300;1000;0
0;0;1;11440;505;0;81;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;94110;314;-76;-58;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;932410;2464;47;28;0;7;4;2;1;0;0;0;0;36500;30000;1
0;1;1;52020;576;108;15;0;1;1;0;0;0;0;0;0;100;100;0
0;1;0;29560;112;22;103;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1650;21;-79;-69;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;34740;563;18;13;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;51660;626;19;29;0;1;1;0;0;0;0;0;0;500;500;0
1;0;0;12650;214;52;27;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2430;19;-24;-52;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6070;46;14;-9;0;1;0;1;0;0;0;0;0;3000;3000;0
1;1;1;80040;751;-37;-19;0;2;1;1;0;0;0;0;0;1600;1000;0
1;1;1;49420;819;-2;12;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4160;189;-67;-24;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;38430;406;54;-10;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;33500;231;48;-53;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;31610;860;10;12;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;44500;660;49;59;0;2;2;0;0;0;0;0;0;1100;700;0
0;1;1;28520;483;-19;5;1;3;3;0;0;0;0;0;0;1700;700;1
0;0;0;6430;30;-33;-79;0;1;1;0;0;0;0;0;0;300;300;0
0;0;1;259110;1409;-11;46;0;1;1;0;0;0;0;0;0;900;900;0
1;0;1;68920;1004;-59;-51;0;3;0;2;1;0;0;0;0;66000;60000;0
0;0;0;2290;6;-7;-85;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1100;6;-66;-85;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;25930;631;70;43;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;12960;194;27;3;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;49410;74;-33;-69;0;2;0;2;0;0;0;0;0;6000;3000;0
0;1;0;52000;134;44;97;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;13880;248;9;2;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;47670;507;40;-11;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;11020;589;10;69;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;19580;439;-44;-24;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1811640;1927;47;41;0;1;0;0;1;0;0;0;0;40000;40000;0
0;0;1;14650;325;-56;-40;0;1;1;0;0;0;0;0;0;300;300;0
1;0;1;11550;152;-49;-60;0;1;1;0;0;0;0;0;0;100;100;0
0;0;0;7360;213;-4;-10;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;254510;417;61;35;0;2;2;0;0;0;0;0;0;500;300;0
1;1;1;21300;257;33;10;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;22300;55;2;17;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;106610;546;26;43;0;6;2;4;0;0;0;0;0;20800;7000;1
1;0;1;19370;715;44;85;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;30000;631;-9;17;0;2;1;1;0;0;0;0;0;8300;8000;0
1;1;1;43780;529;168;84;0;1;0;1;0;0;0;0;0;1000;1000;0
0;1;0;195510;321;-61;-57;0;1;0;1;0;0;0;0;0;6000;6000;0
0;0;1;23190;368;-22;-27;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;43660;281;-44;-29;0;1;1;0;0;0;0;0;0;700;700;0
0;0;0;5760;65;-36;-70;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;147520;472;-2;-6;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;43900;853;24;48;0;1;0;0;1;0;0;0;0;80000;80000;0
1;0;0;9340;148;-18;-34;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;21920;763;112;117;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;1;424650;1069;1;7;0;2;0;2;0;0;0;0;0;6000;4000;0
0;1;0;14300;275;33;14;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;443740;1321;20;10;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;2052510;3635;55;46;0;1;1;0;0;0;0;0;0;800;800;0
0;0;1;15460;208;-50;-51;0;1;0;1;0;0;0;0;0;4000;4000;0
1;1;1;26370;524;73;119;0;1;0;0;1;0;0;0;0;30000;30000;0
0;0;0;4030;262;-61;-24;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;7320;177;-71;-65;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;8760;133;-59;-33;0;1;1;0;0;0;0;0;0;600;600;0
0;1;1;19300;509;60;69;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;23160;393;-34;-28;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;2560;38;-49;-14;0;2;1;1;0;0;0;0;0;1300;1000;0
0;0;1;951410;1332;98;-7;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;6930;68;-45;-73;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;122030;211;-42;-42;0;1;1;0;0;0;0;0;0;500;500;0
0;0;1;13690;147;-66;-67;0;2;1;1;0;0;0;0;0;3300;3000;0
0;0;0;3170;36;-88;-79;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1380;56;-49;40;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4420;60;-2;28;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;7240;295;-29;-14;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;36520;209;-55;-81;0;3;2;1;0;0;0;0;0;9800;9000;0
1;1;0;13040;103;4;-59;0;1;0;1;0;0;0;0;0;3000;3000;0
0;0;1;65760;772;177;68;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;12150;118;-52;-36;0;1;0;1;0;0;0;0;0;3000;3000;0
0;1;0;92520;169;-73;-74;0;1;0;0;1;0;0;0;0;10000;10000;1
0;0;1;53170;461;9;23;0;5;2;3;0;0;0;0;0;4800;2000;0
0;1;0;6690;163;-3;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;545470;1894;-1;-29;0;4;1;1;2;0;0;0;0;53600;30000;0
0;1;0;11730;336;34;13;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;83570;488;-24;-3;0;3;2;1;0;0;0;0;0;1800;1000;0
0;0;0;42820;150;28;9;0;1;0;1;0;0;0;0;0;3000;3000;0
0;0;0;920;9;-71;-78;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;44150;951;134;88;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;117120;1095;-22;-24;0;3;2;1;0;0;0;0;0;5700;4000;0
0;0;0;20730;48;-39;-46;0;1;1;0;0;0;0;0;0;400;400;0
0;1;1;11630;481;-27;21;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;481630;1678;-10;17;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;160350;828;-31;23;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3840;13;60;-68;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;64290;495;34;31;0;3;1;2;0;0;0;0;0;5100;4000;0
0;0;0;2540;19;12;-52;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;265250;2852;64;84;0;2;0;1;1;0;0;0;0;23000;20000;0
0;2;1;151920;1132;255;71;1;2;1;0;1;0;0;0;0;20300;20000;0
0;0;0;4200;74;54;85;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;38450;343;26;85;0;1;0;1;0;0;0;0;0;1000;1000;0
0;1;1;32930;271;-16;-7;0;1;0;1;0;0;0;0;0;3000;3000;0
0;0;1;149050;697;-54;-35;0;1;0;1;0;0;0;0;0;6000;6000;0
0;1;0;4560;112;-63;-54;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;30730;890;5;14;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;46380;133;6;-16;0;1;0;1;0;0;0;0;0;5000;5000;0
0;1;0;8290;229;-15;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2960;91;-19;-16;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;22610;242;193;30;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;67040;785;111;84;0;2;2;0;0;0;0;0;0;1600;900;0
0;1;1;11830;201;-27;-18;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;23770;519;-21;0;0;1;1;0;0;0;0;0;0;500;500;0
1;1;1;108750;384;96;-56;0;4;2;2;0;0;0;0;0;6200;3000;1
1;0;1;833660;2493;22;32;0;4;2;2;0;0;0;0;0;11000;6000;0
1;0;1;24140;285;-27;-35;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;17860;200;-44;-50;0;2;1;1;0;0;0;0;0;4200;4000;0
1;1;1;21300;710;19;55;0;1;0;1;0;0;0;0;0;2000;2000;0
0;1;0;48440;76;86;11;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;358490;1231;-36;-58;0;1;1;0;0;0;0;0;0;400;400;0
1;1;1;17730;568;-1;24;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;19790;43;-18;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3210;13;-5;-68;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;9680;210;-7;-45;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;27440;635;-5;-28;0;1;1;0;0;0;0;0;0;400;400;0
0;0;0;3000;72;-75;-69;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;268170;1352;-41;-35;0;1;1;0;0;0;0;0;0;400;400;1
1;0;1;127010;1388;-30;-22;0;3;0;3;0;0;0;0;0;9000;5000;1
1;0;1;17200;262;47;14;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;28450;528;3;9;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;18160;78;-57;-48;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;67810;1002;153;120;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;102710;1159;-11;5;0;1;1;0;0;0;0;0;0;400;400;0
0;0;1;157740;440;-31;-35;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;2000;130;-78;-58;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;182210;1766;63;63;0;6;1;5;0;0;0;0;0;17800;7000;0
0;1;1;4170;224;-78;-64;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2570;10;18;-75;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;50090;699;-5;19;0;3;1;2;0;0;0;0;0;12600;7000;1
0;0;0;39620;195;-61;-53;0;1;0;1;0;0;0;0;0;4000;4000;0
0;1;0;19320;320;106;118;1;2;1;1;0;0;0;0;0;2300;2000;1
0;0;0;6260;268;-33;-11;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;16500;321;115;96;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;18850;215;-13;-43;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;19810;364;-34;-12;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;7680;253;-59;-60;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;34660;516;23;-20;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;55730;387;-89;-87;0;3;2;1;0;0;0;0;0;9600;8000;1
0;0;0;5770;45;-86;-89;0;1;0;1;0;0;0;0;0;2000;2000;0
0;0;0;2820;25;10;-38;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;48020;688;61;33;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;42700;700;53;49;0;1;1;0;0;0;0;0;0;400;400;0
0;0;0;3300;15;24;-62;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;18600;29;60;-42;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;54050;373;-14;-31;0;3;1;2;0;0;0;0;0;9400;6000;0
0;0;0;4390;16;95;-60;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;45350;469;14;21;0;4;1;3;0;0;0;0;0;6400;3000;0
1;1;1;29520;779;-28;-32;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;16260;220;-50;-50;0;2;1;1;0;0;0;0;0;3500;3000;0
1;1;1;40030;577;-28;-13;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;48050;531;92;6;0;2;0;1;0;1;0;0;0;205000;200000;0
1;2;1;696470;1368;-16;-12;0;2;1;1;0;0;0;0;0;2400;2000;0
1;1;1;68690;1038;37;-17;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;36100;285;-14;-19;0;6;3;3;0;0;0;0;0;14300;9000;1
0;1;1;58570;481;110;0;0;1;1;0;0;0;0;0;0;400;400;0
0;0;1;37270;293;-31;-23;0;3;1;2;0;0;0;0;0;6200;4000;0
0;0;1;627380;3155;-1;54;0;1;1;0;0;0;0;0;0;800;800;1
1;0;0;15280;521;63;74;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;28350;467;-19;-15;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;74380;895;153;80;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2520;83;-85;-75;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;325750;1068;50;67;0;1;0;1;0;0;0;0;0;3000;3000;0
1;1;1;45470;573;64;65;0;8;5;2;1;0;0;0;0;33600;20000;0
0;0;1;17050;404;-2;-30;0;1;1;0;0;0;0;0;0;700;700;0
0;1;1;121520;247;-25;-26;0;1;1;0;0;0;0;0;0;400;400;0
0;0;1;31720;423;-6;-21;0;1;1;0;0;0;0;0;0;300;300;0
0;0;1;33580;268;-39;-13;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;1;8450;121;-63;-70;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;47500;668;12;46;0;8;4;2;2;0;0;0;0;97100;50000;0
1;1;1;40280;840;284;278;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;9350;44;-20;10;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;29560;1067;2;35;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;19220;149;-34;-33;0;6;2;4;0;0;0;0;0;10700;5000;0
1;0;1;58850;679;113;-20;0;3;3;0;0;0;0;0;0;1300;800;1
0;1;1;18820;396;-45;-28;0;0;0;0;0;0;0;0;0;0;0;1
0;1;1;107250;168;43;-8;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;194580;697;-35;-32;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3680;22;44;-45;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;6330;327;-33;4;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;15560;264;-46;-40;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;44790;57;74;-3;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;19420;60;98;20;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;25850;476;1;-6;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;13540;437;-20;-21;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;38590;716;32;47;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;5120;121;-55;-46;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;28360;781;7;68;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;54980;115;-72;-66;0;1;1;0;0;0;0;0;0;600;600;0
1;0;1;34570;446;7;2;0;2;1;1;0;0;0;0;0;3300;3000;0
1;1;1;22820;833;25;65;1;0;0;0;0;0;0;0;0;0;0;0
1;2;1;87250;1048;93;51;1;1;1;0;0;0;0;0;0;500;500;0
1;1;1;83490;898;-49;-37;1;2;1;0;0;1;0;0;0;100300;100000;1
1;1;0;10370;134;-44;-6;0;3;1;2;0;0;0;0;0;6300;4000;1
1;1;1;64790;909;117;76;0;1;0;1;0;0;0;0;0;8000;8000;0
0;0;1;18440;403;-50;-34;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;31590;377;175;74;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2870;21;-2;-48;0;0;0;0;0;0;0;0;0;0;0;0
